"agea","gndr","eduyrs","cntry","nwspol","netusoft","netustm"
58,"Mujer",21,"Noruega",40,5,360
42,"Varón",16,"Noruega",60,5,360
65,"Varón",17,"Noruega",60,5,300
51,"Varón",11,"Noruega",90,5,240
51,"Mujer",20,"Noruega",60,5,120
25,"Mujer",18,"Noruega",90,5,180
26,"Mujer",19,"Noruega",60,5,660
66,"Mujer",10,"Noruega",90,5,120
35,"Mujer",15,"Noruega",30,5,480
52,"Mujer",12,"Noruega",120,5,120
57,"Mujer",10,"Noruega",45,5,60
75,"Varón",9,"Noruega",130,5,20
47,"Varón",15,"Noruega",120,5,240
58,"Varón",17,"Noruega",240,5,240
51,"Varón",17,"Noruega",120,5,240
21,"Varón",14,"Noruega",60,5,450
19,"Varón",13,"Noruega",15,5,360
64,"Varón",12,"Noruega",60,4,90
28,"Mujer",17,"Noruega",230,5,600
66,"Varón",8,"Noruega",300,5,360
68,"Mujer",16,"Noruega",120,5,60
56,"Mujer",17,"Noruega",60,5,120
46,"Varón",14,"Noruega",50,5,600
80,"Mujer",11,"Noruega",60,5,90
57,"Mujer",10,"Noruega",60,5,180
21,"Mujer",14,"Noruega",10,5,600
32,"Varón",13,"Noruega",240,5,180
76,"Varón",10,"Noruega",60,4,60
30,"Varón",17,"Noruega",90,5,600
77,"Mujer",9,"Noruega",30,5,30
31,"Mujer",19,"Noruega",90,5,390
73,"Mujer",10,"Noruega",90,5,150
45,"Mujer",5,"Noruega",10,5,180
48,"Varón",12,"Noruega",120,5,240
38,"Mujer",18,"Noruega",30,5,180
75,"Varón",12,"Noruega",60,5,120
37,"Mujer",13,"Noruega",10,5,180
26,"Varón",21,"Noruega",180,5,540
16,"Varón",10,"Noruega",90,5,420
55,"Varón",13,"Noruega",60,5,120
62,"Varón",15,"Noruega",120,5,600
54,"Mujer",18,"Noruega",60,5,180
22,"Mujer",14,"Noruega",20,5,300
44,"Mujer",17,"Noruega",60,5,120
70,"Mujer",16,"Noruega",210,5,330
47,"Mujer",20,"Noruega",120,5,240
17,"Varón",11,"Noruega",10,5,300
18,"Mujer",12,"Noruega",10,5,210
54,"Mujer",18,"Noruega",3,5,360
62,"Varón",25,"Noruega",45,5,540
72,"Varón",19,"Noruega",80,5,120
40,"Varón",14,"Noruega",120,5,420
16,"Varón",10,"Noruega",5,5,480
59,"Varón",16,"Noruega",60,5,300
72,"Varón",15,"Noruega",90,5,450
20,"Varón",13,"Noruega",60,5,210
36,"Varón",13,"Noruega",60,5,180
62,"Varón",15,"Noruega",60,5,540
50,"Varón",18,"Noruega",30,5,300
63,"Varón",15,"Noruega",150,5,195
27,"Mujer",18,"Noruega",30,5,150
37,"Varón",12,"Noruega",30,5,240
69,"Varón",14,"Noruega",60,5,120
61,"Varón",13,"Noruega",60,5,120
65,"Mujer",17,"Noruega",150,5,120
34,"Varón",19,"Noruega",240,5,420
46,"Mujer",16,"Noruega",30,5,180
79,"Mujer",13,"Noruega",120,4,30
60,"Mujer",20,"Noruega",150,5,180
26,"Varón",19,"Noruega",5,5,600
52,"Mujer",18,"Noruega",90,5,360
44,"Mujer",19,"Noruega",60,5,240
26,"Varón",20,"Noruega",30,5,270
39,"Varón",22,"Noruega",120,5,480
20,"Mujer",13,"Noruega",30,5,240
21,"Mujer",14,"Noruega",20,5,211
37,"Mujer",14,"Noruega",0,5,600
45,"Mujer",18,"Noruega",60,5,180
18,"Mujer",12,"Noruega",10,5,360
16,"Mujer",10,"Noruega",0,5,120
61,"Mujer",15,"Noruega",120,5,60
41,"Varón",14,"Noruega",0,5,240
37,"Mujer",20,"Noruega",30,5,360
48,"Varón",23,"Noruega",80,5,180
74,"Mujer",14,"Noruega",90,4,60
29,"Varón",14,"Noruega",120,5,180
37,"Mujer",22,"Noruega",30,5,300
24,"Mujer",13,"Noruega",20,5,780
39,"Varón",13,"Noruega",30,5,420
41,"Varón",15,"Noruega",30,5,600
36,"Mujer",19,"Noruega",60,5,240
41,"Mujer",23,"Noruega",60,5,420
17,"Mujer",11,"Noruega",20,5,360
61,"Mujer",15,"Noruega",60,4,180
56,"Mujer",16,"Noruega",60,4,60
78,"Mujer",16,"Noruega",90,5,120
74,"Varón",4,"Noruega",90,5,120
49,"Varón",18,"Noruega",140,5,540
27,"Varón",14,"Noruega",40,5,180
45,"Mujer",17,"Noruega",60,5,240
73,"Varón",13,"Noruega",120,5,120
29,"Mujer",17,"Noruega",60,5,300
69,"Mujer",14,"Noruega",20,5,120
42,"Mujer",19,"Noruega",15,5,540
19,"Mujer",12,"Noruega",15,5,240
37,"Mujer",13,"Noruega",10,5,360
35,"Varón",16,"Noruega",45,5,300
58,"Mujer",17,"Noruega",30,5,240
40,"Mujer",22,"Noruega",60,5,480
65,"Varón",13,"Noruega",30,5,38
37,"Mujer",15,"Noruega",45,5,90
29,"Mujer",16,"Noruega",30,5,300
42,"Mujer",14,"Noruega",240,5,360
57,"Varón",18,"Noruega",120,5,180
40,"Varón",21,"Noruega",5,5,480
63,"Mujer",10,"Noruega",30,5,60
42,"Varón",11,"Noruega",20,5,120
62,"Mujer",14,"Noruega",30,5,480
37,"Varón",19,"Noruega",10,5,300
48,"Mujer",17,"Noruega",30,5,480
64,"Varón",16,"Noruega",60,5,180
47,"Varón",17,"Noruega",120,5,270
24,"Mujer",11,"Noruega",0,5,660
57,"Mujer",17,"Noruega",210,5,660
49,"Varón",15,"Noruega",20,5,180
19,"Varón",13,"Noruega",60,5,240
49,"Mujer",14,"Noruega",30,5,270
53,"Varón",20,"Noruega",30,4,360
51,"Varón",18,"Noruega",30,5,120
33,"Varón",15,"Noruega",45,5,960
44,"Mujer",17,"Noruega",60,5,600
16,"Mujer",7,"Noruega",30,5,240
67,"Varón",18,"Noruega",120,5,300
56,"Varón",24,"Noruega",90,5,360
74,"Mujer",9,"Noruega",90,4,120
52,"Varón",18,"Noruega",60,5,150
18,"Varón",12,"Noruega",5,5,360
77,"Mujer",9,"Noruega",300,5,240
18,"Mujer",12,"Noruega",40,5,300
80,"Varón",18,"Noruega",150,5,150
63,"Varón",18,"Noruega",60,5,120
18,"Mujer",9,"Noruega",2,5,480
67,"Varón",11,"Noruega",150,5,80
59,"Varón",16,"Noruega",180,5,330
62,"Varón",12,"Noruega",60,4,90
71,"Varón",16,"Noruega",90,5,90
45,"Varón",18,"Noruega",60,5,480
24,"Varón",12,"Noruega",10,5,300
17,"Mujer",11,"Noruega",15,5,360
36,"Mujer",17,"Noruega",60,5,480
65,"Mujer",13,"Noruega",60,5,180
21,"Varón",14,"Noruega",20,5,270
71,"Mujer",19,"Noruega",135,5,120
55,"Mujer",15,"Noruega",150,5,240
67,"Varón",13,"Noruega",45,5,120
50,"Varón",16,"Noruega",90,5,360
17,"Mujer",10,"Noruega",30,5,480
55,"Varón",18,"Noruega",120,5,120
38,"Varón",18,"Noruega",60,5,300
49,"Mujer",16,"Noruega",60,5,300
47,"Mujer",11,"Noruega",10,5,60
54,"Mujer",12,"Noruega",60,5,180
41,"Varón",23,"Noruega",30,5,480
55,"Mujer",16,"Noruega",30,5,720
37,"Varón",15,"Noruega",30,5,720
50,"Varón",21,"Noruega",120,5,180
75,"Mujer",17,"Noruega",150,4,120
61,"Varón",14,"Noruega",60,5,120
43,"Mujer",17,"Noruega",75,5,240
73,"Varón",24,"Noruega",60,5,180
38,"Mujer",24,"Noruega",120,5,600
19,"Mujer",13,"Noruega",20,5,240
25,"Varón",18,"Noruega",120,5,300
49,"Mujer",23,"Noruega",90,5,600
52,"Mujer",19,"Noruega",30,5,120
27,"Varón",10,"Noruega",20,5,300
53,"Varón",11,"Noruega",20,5,90
66,"Mujer",18,"Noruega",120,5,390
45,"Mujer",12,"Noruega",15,5,180
50,"Mujer",15,"Noruega",60,5,600
73,"Varón",7,"Noruega",15,5,120
36,"Mujer",14,"Noruega",20,5,180
46,"Varón",13,"Noruega",30,5,150
46,"Varón",17,"Noruega",150,5,390
28,"Varón",17,"Noruega",15,5,480
68,"Mujer",14,"Noruega",15,5,150
53,"Varón",17,"Noruega",120,5,770
68,"Varón",13,"Noruega",90,5,180
23,"Mujer",15,"Noruega",40,4,480
73,"Mujer",19,"Noruega",180,5,180
43,"Mujer",16,"Noruega",15,5,300
66,"Mujer",9,"Noruega",60,5,120
35,"Varón",10,"Noruega",120,5,720
57,"Varón",15,"Noruega",90,5,180
50,"Mujer",18,"Noruega",120,5,360
50,"Varón",11,"Noruega",30,5,60
70,"Varón",13,"Noruega",30,5,60
42,"Mujer",20,"Noruega",45,5,180
59,"Varón",12,"Noruega",30,5,300
35,"Mujer",16,"Noruega",0,5,480
81,"Mujer",10,"Noruega",120,5,90
61,"Mujer",16,"Noruega",30,5,300
43,"Mujer",16,"Noruega",60,5,240
68,"Varón",20,"Noruega",180,5,180
50,"Mujer",12,"Noruega",120,5,180
58,"Mujer",12,"Noruega",60,5,150
40,"Varón",15,"Noruega",45,5,150
35,"Varón",18,"Noruega",45,5,540
59,"Varón",13,"Noruega",60,5,120
56,"Varón",13,"Noruega",90,5,210
44,"Mujer",19,"Noruega",150,5,540
51,"Varón",18,"Noruega",60,5,120
58,"Varón",9,"Noruega",60,5,240
33,"Varón",19,"Noruega",30,5,960
54,"Mujer",15,"Noruega",20,5,120
33,"Varón",15,"Noruega",180,5,180
76,"Varón",12,"Noruega",60,5,60
37,"Varón",22,"Noruega",45,5,540
50,"Mujer",14,"Noruega",60,5,180
51,"Mujer",21,"Noruega",30,5,240
16,"Varón",10,"Noruega",5,5,180
54,"Mujer",22,"Noruega",120,5,240
16,"Varón",10,"Noruega",30,4,420
74,"Mujer",13,"Noruega",30,5,60
37,"Mujer",20,"Noruega",15,5,600
44,"Varón",15,"Noruega",30,5,180
52,"Varón",17,"Noruega",90,5,240
65,"Varón",14,"Noruega",120,5,60
51,"Varón",20,"Noruega",90,5,720
34,"Mujer",13,"Noruega",30,5,240
54,"Varón",14,"Noruega",120,5,480
58,"Varón",16,"Noruega",60,5,180
74,"Varón",19,"Noruega",30,5,60
57,"Varón",17,"Noruega",75,5,600
52,"Mujer",15,"Noruega",5,5,120
30,"Mujer",17,"Noruega",30,5,600
65,"Mujer",14,"Noruega",90,5,360
22,"Varón",13,"Noruega",90,5,150
53,"Varón",15,"Noruega",90,5,210
44,"Mujer",20,"Noruega",45,5,300
73,"Varón",2,"Noruega",70,5,45
20,"Mujer",13,"Noruega",60,5,780
55,"Varón",19,"Noruega",60,5,480
27,"Mujer",14,"Noruega",90,5,480
32,"Mujer",17,"Noruega",30,5,300
16,"Mujer",9,"Noruega",20,5,180
59,"Mujer",20,"Noruega",90,5,300
45,"Varón",20,"Noruega",120,5,180
34,"Varón",15,"Noruega",90,5,600
44,"Varón",18,"Noruega",60,5,420
17,"Varón",11,"Noruega",240,5,180
46,"Mujer",16,"Noruega",30,5,540
58,"Mujer",17,"Noruega",90,5,300
40,"Mujer",27,"Noruega",10,5,720
48,"Mujer",13,"Noruega",40,5,120
73,"Mujer",19,"Noruega",240,5,180
69,"Varón",15,"Noruega",120,5,120
61,"Mujer",14,"Noruega",60,5,540
44,"Varón",13,"Noruega",120,5,480
35,"Varón",26,"Noruega",15,5,660
17,"Mujer",11,"Noruega",15,5,300
20,"Varón",13,"Noruega",60,5,600
79,"Varón",16,"Noruega",120,5,150
17,"Varón",11,"Noruega",40,5,420
55,"Mujer",15,"Noruega",10,5,60
44,"Varón",13,"Noruega",20,5,630
35,"Mujer",13,"Noruega",20,5,270
66,"Mujer",19,"Noruega",120,5,240
29,"Varón",16,"Noruega",45,5,540
60,"Varón",18,"Noruega",60,5,90
67,"Mujer",20,"Noruega",240,5,480
41,"Varón",19,"Noruega",60,5,600
76,"Varón",12,"Noruega",60,5,60
51,"Mujer",12,"Noruega",60,5,180
33,"Mujer",16,"Noruega",60,5,720
46,"Mujer",15,"Noruega",90,5,220
56,"Mujer",18,"Noruega",60,5,300
46,"Varón",18,"Noruega",60,5,480
24,"Mujer",16,"Noruega",5,5,300
46,"Varón",17,"Noruega",10,5,90
67,"Mujer",15,"Noruega",60,5,480
55,"Varón",12,"Noruega",180,5,180
72,"Varón",12,"Noruega",150,5,270
59,"Varón",19,"Noruega",30,5,240
65,"Varón",18,"Noruega",90,5,300
76,"Mujer",8,"Noruega",120,5,60
39,"Mujer",18,"Noruega",30,5,450
29,"Varón",12,"Noruega",180,5,480
42,"Varón",18,"Noruega",60,5,480
47,"Mujer",10,"Noruega",60,5,120
64,"Varón",18,"Noruega",150,5,600
27,"Varón",20,"Noruega",90,5,600
41,"Varón",17,"Noruega",10,5,540
58,"Varón",14,"Noruega",30,5,210
16,"Varón",10,"Noruega",60,5,350
62,"Mujer",21,"Noruega",90,5,180
50,"Mujer",14,"Noruega",60,5,360
59,"Mujer",13,"Noruega",45,5,60
46,"Varón",18,"Noruega",45,5,60
67,"Mujer",18,"Noruega",60,4,60
37,"Varón",13,"Noruega",120,5,360
73,"Varón",17,"Noruega",30,5,60
46,"Varón",14,"Noruega",40,5,180
31,"Mujer",13,"Noruega",60,5,120
17,"Varón",11,"Noruega",15,5,480
35,"Varón",17,"Noruega",120,5,600
46,"Mujer",23,"Noruega",45,5,180
43,"Mujer",17,"Noruega",60,5,240
71,"Mujer",14,"Noruega",180,5,180
71,"Varón",17,"Noruega",150,5,240
18,"Mujer",12,"Noruega",60,5,360
45,"Varón",11,"Noruega",60,5,420
46,"Varón",18,"Noruega",180,5,360
31,"Mujer",18,"Noruega",90,5,600
49,"Varón",13,"Noruega",75,5,210
49,"Mujer",19,"Noruega",60,5,240
62,"Varón",13,"Noruega",60,5,180
45,"Varón",17,"Noruega",30,5,420
58,"Varón",16,"Noruega",180,5,240
67,"Varón",11,"Noruega",180,5,240
63,"Varón",17,"Noruega",120,5,150
42,"Varón",14,"Noruega",30,5,480
61,"Mujer",13,"Noruega",240,5,300
87,"Varón",17,"Noruega",90,5,180
43,"Mujer",16,"Noruega",0,5,180
75,"Mujer",11,"Noruega",300,5,60
65,"Mujer",10,"Noruega",90,5,30
80,"Mujer",20,"Noruega",120,5,30
26,"Mujer",16,"Noruega",10,5,120
26,"Varón",12,"Noruega",60,5,90
51,"Mujer",13,"Noruega",120,5,600
35,"Varón",14,"Noruega",30,5,120
16,"Varón",10,"Noruega",10,5,120
53,"Mujer",18,"Noruega",60,5,120
26,"Mujer",16,"Noruega",5,5,240
28,"Mujer",17,"Noruega",60,5,240
54,"Varón",14,"Noruega",120,5,240
61,"Varón",14,"Noruega",120,5,210
47,"Varón",15,"Noruega",70,5,600
55,"Mujer",3,"Noruega",10,5,180
71,"Varón",9,"Noruega",120,4,150
52,"Varón",11,"Noruega",60,5,120
66,"Varón",16,"Noruega",120,5,120
27,"Varón",13,"Noruega",60,5,300
53,"Varón",15,"Noruega",45,5,180
73,"Varón",12,"Noruega",120,4,180
41,"Mujer",12,"Noruega",45,5,720
21,"Varón",14,"Noruega",40,5,300
37,"Varón",14,"Noruega",15,5,150
36,"Varón",16,"Noruega",60,5,660
41,"Mujer",21,"Noruega",120,5,300
45,"Mujer",18,"Noruega",120,5,300
23,"Varón",17,"Noruega",30,5,360
71,"Mujer",20,"Noruega",90,5,150
45,"Mujer",17,"Noruega",5,5,600
24,"Varón",12,"Noruega",10,5,90
70,"Mujer",15,"Noruega",180,5,510
43,"Varón",23,"Noruega",90,5,360
50,"Mujer",15,"Noruega",60,5,360
50,"Mujer",18,"Noruega",20,5,180
18,"Mujer",12,"Noruega",10,5,390
53,"Varón",12,"Noruega",120,5,90
33,"Varón",18,"Noruega",45,5,150
34,"Mujer",18,"Noruega",30,5,540
59,"Varón",16,"Noruega",300,5,390
16,"Varón",10,"Noruega",30,5,300
27,"Mujer",21,"Noruega",30,5,660
17,"Varón",11,"Noruega",60,5,120
66,"Mujer",15,"Noruega",60,5,150
60,"Mujer",15,"Noruega",60,5,180
47,"Varón",18,"Noruega",60,5,180
63,"Varón",9,"Noruega",120,5,450
26,"Mujer",15,"Noruega",20,5,180
49,"Mujer",16,"Noruega",0,5,60
18,"Varón",13,"Noruega",60,5,420
20,"Mujer",13,"Noruega",10,5,420
30,"Varón",16,"Noruega",0,5,720
28,"Mujer",20,"Noruega",45,5,420
61,"Varón",15,"Noruega",90,5,210
33,"Varón",14,"Noruega",120,5,300
37,"Mujer",16,"Noruega",30,5,180
41,"Mujer",15,"Noruega",0,5,30
70,"Mujer",10,"Noruega",300,5,420
52,"Varón",18,"Noruega",120,5,600
29,"Varón",21,"Noruega",120,5,720
34,"Varón",12,"Noruega",10,5,60
54,"Mujer",16,"Noruega",120,5,480
66,"Mujer",12,"Noruega",180,4,120
34,"Mujer",18,"Noruega",20,5,90
41,"Varón",15,"Noruega",120,5,720
49,"Varón",11,"Noruega",30,5,510
43,"Varón",17,"Noruega",180,5,240
39,"Mujer",12,"Noruega",60,5,120
42,"Varón",18,"Noruega",60,5,510
67,"Varón",17,"Noruega",150,5,150
41,"Mujer",17,"Noruega",40,5,120
29,"Varón",13,"Noruega",120,5,180
69,"Varón",16,"Noruega",120,5,120
22,"Mujer",14,"Noruega",60,5,454
49,"Mujer",19,"Noruega",180,5,540
67,"Mujer",11,"Noruega",60,5,120
45,"Varón",20,"Noruega",60,5,210
75,"Mujer",7,"Noruega",120,5,300
74,"Varón",18,"Noruega",360,5,180
57,"Varón",17,"Noruega",30,5,120
39,"Varón",12,"Noruega",20,5,270
45,"Varón",14,"Noruega",270,5,60
76,"Varón",16,"Noruega",60,5,60
47,"Mujer",17,"Noruega",30,5,300
19,"Varón",12,"Noruega",30,5,540
40,"Mujer",12,"Noruega",20,5,120
69,"Mujer",21,"Noruega",90,5,125
19,"Varón",13,"Noruega",30,5,300
75,"Varón",17,"Noruega",90,5,45
60,"Mujer",22,"Noruega",120,5,150
36,"Varón",20,"Noruega",120,5,240
67,"Varón",16,"Noruega",120,5,210
75,"Mujer",11,"Noruega",180,5,30
30,"Varón",18,"Noruega",60,5,540
41,"Varón",15,"Noruega",10,5,180
82,"Mujer",14,"Noruega",240,4,45
48,"Mujer",19,"Noruega",60,5,600
78,"Mujer",11,"Noruega",120,4,20
71,"Mujer",12,"Noruega",120,5,150
27,"Mujer",16,"Noruega",1,5,600
36,"Mujer",5,"Noruega",60,5,480
63,"Mujer",12,"Noruega",60,5,480
42,"Mujer",4,"Noruega",90,5,20
75,"Mujer",19,"Noruega",180,5,120
50,"Mujer",20,"Noruega",30,5,360
17,"Varón",11,"Noruega",30,5,360
46,"Mujer",13,"Noruega",0,5,240
51,"Mujer",19,"Noruega",10,5,180
69,"Varón",13,"Noruega",120,5,90
27,"Varón",18,"Noruega",45,5,600
23,"Varón",14,"Noruega",60,5,240
30,"Mujer",14,"Noruega",15,5,360
25,"Mujer",18,"Noruega",120,5,600
24,"Varón",17,"Noruega",30,5,480
19,"Mujer",13,"Noruega",10,5,210
57,"Mujer",21,"Noruega",60,5,60
21,"Varón",14,"Noruega",20,5,300
27,"Mujer",16,"Noruega",20,5,600
61,"Varón",15,"Noruega",60,5,480
17,"Mujer",10,"Noruega",75,5,420
41,"Mujer",22,"Noruega",30,5,60
69,"Varón",16,"Noruega",90,5,60
69,"Mujer",12,"Noruega",120,4,60
44,"Mujer",17,"Noruega",30,5,270
44,"Mujer",17,"Noruega",45,5,720
40,"Varón",14,"Noruega",120,4,480
77,"Mujer",12,"Noruega",60,5,120
16,"Mujer",10,"Noruega",30,4,60
71,"Mujer",18,"Noruega",90,5,120
20,"Varón",13,"Noruega",30,5,200
27,"Varón",18,"Noruega",40,5,180
88,"Varón",14,"Noruega",180,4,90
58,"Varón",19,"Noruega",90,5,120
33,"Mujer",19,"Noruega",30,5,360
67,"Varón",3,"Noruega",180,4,50
54,"Varón",15,"Noruega",25,5,120
23,"Mujer",15,"Noruega",60,5,600
55,"Mujer",16,"Noruega",60,5,360
26,"Varón",15,"Noruega",0,5,240
45,"Varón",12,"Noruega",90,5,660
43,"Varón",18,"Noruega",180,5,480
49,"Mujer",17,"Noruega",90,5,300
80,"Mujer",9,"Noruega",30,5,120
23,"Mujer",16,"Noruega",60,5,360
37,"Mujer",17,"Noruega",30,5,600
63,"Varón",9,"Noruega",60,5,210
17,"Mujer",11,"Noruega",10,5,600
48,"Varón",10,"Noruega",15,5,120
82,"Mujer",12,"Noruega",120,4,125
75,"Varón",11,"Noruega",60,5,180
70,"Mujer",10,"Noruega",150,5,30
23,"Mujer",15,"Noruega",45,5,330
26,"Varón",19,"Noruega",90,5,240
37,"Varón",10,"Noruega",10,5,60
50,"Mujer",20,"Noruega",60,5,360
78,"Varón",15,"Noruega",120,4,120
61,"Varón",12,"Noruega",90,5,120
62,"Mujer",22,"Noruega",60,5,180
41,"Mujer",20,"Noruega",240,5,540
26,"Mujer",18,"Noruega",120,5,600
19,"Mujer",14,"Noruega",25,5,420
47,"Varón",18,"Noruega",120,5,600
77,"Varón",14,"Noruega",90,5,60
59,"Varón",19,"Noruega",120,5,300
44,"Mujer",18,"Noruega",30,5,180
56,"Varón",19,"Noruega",30,5,300
70,"Varón",11,"Noruega",120,5,120
30,"Varón",15,"Noruega",5,5,120
49,"Varón",12,"Noruega",90,5,210
57,"Varón",18,"Noruega",15,5,180
17,"Varón",11,"Noruega",12,5,390
55,"Varón",12,"Noruega",120,4,210
58,"Varón",14,"Noruega",60,5,600
79,"Varón",14,"Noruega",60,5,120
23,"Varón",14,"Noruega",0,5,240
76,"Mujer",16,"Noruega",300,5,480
69,"Varón",14,"Noruega",60,5,600
31,"Mujer",21,"Noruega",30,5,105
17,"Varón",11,"Noruega",20,5,270
52,"Mujer",12,"Noruega",90,5,150
30,"Varón",18,"Noruega",300,5,240
50,"Varón",17,"Noruega",240,5,600
48,"Varón",18,"Noruega",60,5,720
16,"Varón",11,"Noruega",30,5,360
31,"Varón",10,"Noruega",10,5,240
18,"Varón",12,"Noruega",60,5,420
60,"Varón",10,"Noruega",60,4,120
31,"Mujer",18,"Noruega",60,5,360
35,"Mujer",16,"Noruega",30,5,240
68,"Varón",11,"Noruega",90,5,390
65,"Mujer",20,"Noruega",60,5,240
39,"Mujer",15,"Noruega",60,5,390
53,"Varón",15,"Noruega",30,5,60
20,"Mujer",13,"Noruega",60,5,180
27,"Mujer",18,"Noruega",30,5,600
24,"Varón",13,"Noruega",0,5,390
78,"Mujer",15,"Noruega",120,5,30
48,"Varón",16,"Noruega",60,5,240
17,"Mujer",12,"Noruega",0,5,420
58,"Mujer",19,"Noruega",60,5,120
41,"Mujer",16,"Noruega",30,5,180
60,"Mujer",16,"Noruega",180,5,300
59,"Mujer",13,"Noruega",60,5,240
25,"Varón",18,"Noruega",180,5,480
48,"Mujer",16,"Noruega",10,5,180
67,"Varón",11,"Noruega",5,4,150
46,"Varón",16,"Noruega",60,5,360
28,"Varón",18,"Noruega",30,5,600
19,"Varón",13,"Noruega",30,5,480
72,"Varón",12,"Noruega",120,5,120
47,"Varón",14,"Noruega",60,5,210
49,"Varón",14,"Noruega",45,5,150
49,"Mujer",21,"Noruega",210,5,120
46,"Mujer",17,"Noruega",20,5,450
26,"Varón",13,"Noruega",60,5,360
28,"Mujer",17,"Noruega",60,5,420
67,"Mujer",14,"Noruega",120,5,30
23,"Varón",16,"Noruega",45,5,660
53,"Mujer",16,"Noruega",90,5,450
36,"Mujer",15,"Noruega",90,5,720
61,"Mujer",12,"Noruega",75,5,600
43,"Varón",17,"Noruega",30,5,300
29,"Varón",16,"Noruega",60,5,390
87,"Varón",8,"Noruega",180,5,180
41,"Varón",24,"Noruega",30,5,360
54,"Varón",13,"Noruega",30,5,210
81,"Varón",9,"Noruega",60,5,360
58,"Mujer",20,"Noruega",60,5,180
45,"Mujer",12,"Noruega",60,5,360
72,"Mujer",12,"Noruega",60,5,120
63,"Mujer",19,"Noruega",60,5,90
28,"Mujer",13,"Noruega",120,5,600
52,"Mujer",15,"Noruega",30,5,150
56,"Varón",14,"Noruega",120,5,120
56,"Varón",9,"Noruega",120,5,240
31,"Mujer",17,"Noruega",30,5,720
22,"Varón",16,"Noruega",60,5,360
62,"Varón",12,"Noruega",120,5,300
61,"Varón",16,"Noruega",60,5,540
70,"Varón",12,"Noruega",120,5,480
44,"Mujer",20,"Noruega",60,5,240
27,"Mujer",16,"Noruega",60,5,360
59,"Mujer",14,"Noruega",240,5,180
70,"Varón",19,"Noruega",180,4,360
28,"Mujer",19,"Noruega",45,5,600
24,"Varón",16,"Noruega",30,5,300
34,"Varón",17,"Noruega",60,5,1080
29,"Varón",16,"Noruega",10,5,180
64,"Varón",9,"Noruega",60,5,180
71,"Varón",11,"Noruega",120,5,60
41,"Mujer",19,"Noruega",60,5,720
20,"Mujer",14,"Noruega",30,5,600
39,"Varón",17,"Noruega",60,5,300
51,"Mujer",9,"Noruega",20,5,600
60,"Mujer",15,"Noruega",30,5,120
60,"Mujer",9,"Noruega",90,5,180
79,"Varón",17,"Noruega",120,5,60
84,"Mujer",13,"Noruega",180,5,120
38,"Varón",13,"Noruega",45,5,600
23,"Varón",16,"Noruega",120,5,330
62,"Mujer",15,"Noruega",90,5,120
57,"Varón",14,"Noruega",90,5,360
74,"Mujer",19,"Noruega",60,5,180
52,"Mujer",20,"Noruega",60,5,180
55,"Varón",15,"Noruega",40,5,600
47,"Varón",16,"Noruega",120,5,420
72,"Varón",13,"Noruega",120,4,30
32,"Varón",20,"Noruega",90,5,600
54,"Mujer",12,"Noruega",15,5,180
53,"Varón",13,"Noruega",60,5,120
78,"Mujer",8,"Noruega",60,4,30
85,"Varón",18,"Noruega",225,5,90
29,"Mujer",19,"Noruega",120,5,840
40,"Mujer",20,"Noruega",60,5,270
61,"Mujer",20,"Noruega",120,5,390
43,"Varón",18,"Noruega",30,5,360
26,"Mujer",19,"Noruega",10,5,780
27,"Varón",16,"Noruega",110,5,225
45,"Mujer",13,"Noruega",145,5,120
16,"Mujer",10,"Noruega",90,5,780
62,"Mujer",16,"Noruega",75,5,150
18,"Varón",12,"Noruega",10,5,420
78,"Mujer",10,"Noruega",120,5,120
36,"Mujer",15,"Noruega",60,5,600
25,"Varón",15,"Noruega",10,5,600
18,"Varón",12,"Noruega",15,5,180
67,"Mujer",15,"Noruega",90,5,180
90,"Mujer",12,"Noruega",150,5,180
45,"Mujer",15,"Noruega",60,5,180
28,"Varón",12,"Noruega",45,5,180
29,"Mujer",19,"Noruega",20,5,420
53,"Varón",13,"Noruega",90,5,240
21,"Mujer",15,"Noruega",10,5,300
36,"Mujer",22,"Noruega",60,5,150
53,"Varón",12,"Noruega",120,5,240
60,"Mujer",15,"Noruega",90,5,660
30,"Mujer",17,"Noruega",45,5,315
77,"Varón",18,"Noruega",45,5,300
22,"Mujer",13,"Noruega",15,5,240
51,"Varón",15,"Noruega",30,5,60
51,"Mujer",16,"Noruega",60,5,180
56,"Varón",16,"Noruega",30,5,30
66,"Varón",12,"Noruega",30,4,30
41,"Varón",19,"Noruega",60,5,60
68,"Varón",15,"Noruega",120,5,120
54,"Varón",5,"Noruega",30,5,60
76,"Mujer",11,"Noruega",90,4,60
64,"Varón",16,"Noruega",150,5,120
19,"Varón",12,"Noruega",30,5,240
31,"Varón",19,"Noruega",15,5,480
42,"Mujer",19,"Noruega",45,5,300
72,"Varón",16,"Noruega",60,5,90
24,"Mujer",16,"Noruega",0,5,240
51,"Mujer",21,"Noruega",20,5,540
38,"Mujer",16,"Noruega",30,5,720
61,"Varón",19,"Noruega",30,5,120
89,"Varón",11,"Noruega",90,4,30
64,"Varón",14,"Noruega",30,5,90
70,"Varón",12,"Noruega",90,5,45
18,"Varón",12,"Noruega",45,5,210
79,"Mujer",18,"Noruega",70,5,195
72,"Mujer",16,"Noruega",90,5,90
62,"Varón",17,"Noruega",300,5,540
75,"Mujer",11,"Noruega",180,4,180
16,"Varón",10,"Noruega",30,5,780
